Station ,VA Facility Name,Service Descriptor,NumAuths,NumVets
557,"Carl Vinson VA (Dublin, GA)","Outpatient Infusion (IV Therapy/Infusion, Clinic)",8,8
557,"Carl Vinson VA (Dublin, GA)",Pain Management,496,397
557,"Carl Vinson VA (Dublin, GA)",Pharmacy,2,2
557,"Carl Vinson VA (Dublin, GA)",Physical Therapy,1027,885
557,"Carl Vinson VA (Dublin, GA)",Plastic Surgery,13,11
557,"Carl Vinson VA (Dublin, GA)",Podiatry,351,316
557,"Carl Vinson VA (Dublin, GA)",Primary Care,1317,1155
557,"Carl Vinson VA (Dublin, GA)",Pulmonary,53,47
557,"Carl Vinson VA (Dublin, GA)",Pulmonary (Pulmonary Rehab),1,1
557,"Carl Vinson VA (Dublin, GA)",Radiation Therapy,174,163
557,"Carl Vinson VA (Dublin, GA)",Rehabilitation Medicine,41,40
557,"Carl Vinson VA (Dublin, GA)",Respiratory Therapy,2,2
557,"Carl Vinson VA (Dublin, GA)",Respite Care,48,43
557,"Carl Vinson VA (Dublin, GA)",Rheumatology,42,35
557,"Carl Vinson VA (Dublin, GA)",Skilled Nursing,245,228
557,"Carl Vinson VA (Dublin, GA)",Skilled Nursing Home Care,186,172
557,"Carl Vinson VA (Dublin, GA)",Sleep Study,1326,1140
557,"Carl Vinson VA (Dublin, GA)",Spinal Cord Rehabilitation,1,1
557,"Carl Vinson VA (Dublin, GA)",Transportation,1,1
557,"Carl Vinson VA (Dublin, GA)",Urgent/Emergent,7990,2513
557,"Carl Vinson VA (Dublin, GA)",Urology,775,682
557,"Carl Vinson VA (Dublin, GA)",Vascular Surgery,82,76
557,"Carl Vinson VA (Dublin, GA)",Wound Care,80,66
558,"Durham, NC VA",Referrals unmatched to a service category,58,56
558,"Durham, NC VA",Acupuncture,926,759
558,"Durham, NC VA",Acute Inpatient Hospital,981,830
558,"Durham, NC VA",Allergy and Immunology,296,241
558,"Durham, NC VA",Anesthesia,3,2
558,"Durham, NC VA",Audiology,92,87
558,"Durham, NC VA",Biofeedback,2,2
558,"Durham, NC VA",Bowel and Bladder Treatment & Rehabilitation,28,23
558,"Durham, NC VA",Cardiac Catheterization Services,16,13
558,"Durham, NC VA",Cardiac Rehab,119,111
558,"Durham, NC VA",Cardiology,312,272
558,"Durham, NC VA",Cardiology Imaging,4,4
558,"Durham, NC VA",Cardiology Stress Test,49,47
558,"Durham, NC VA",Chiropractic,855,702
558,"Durham, NC VA",Compensation & Pension Audio,4,4
558,"Durham, NC VA",Compensation & Pension Medical,3330,3130
558,"Durham, NC VA",Compensation & Pension Specialty,25,25
558,"Durham, NC VA",Dental,3033,1658
558,"Durham, NC VA",Dermatology,535,473
558,"Durham, NC VA",Diagnostic Radiology,140,132
558,"Durham, NC VA",Diagnostic Radiology CT,38,36
558,"Durham, NC VA",Diagnostic Radiology Dexa Scan,1,1
558,"Durham, NC VA",Diagnostic Radiology MRI/MRA,909,857
558,"Durham, NC VA",Diagnostic Radiology PET,5,4
558,"Durham, NC VA",Diagnostic Radiology Ultrasound,10,10
558,"Durham, NC VA",ENT,87,76
558,"Durham, NC VA",Endocrinology,23,21
558,"Durham, NC VA",GYN,79,76
558,"Durham, NC VA",Gastroenterology,166,153
558,"Durham, NC VA",Gastroenterology Colonoscopy,80,74
558,"Durham, NC VA",General Surgery,188,178
558,"Durham, NC VA",Genetic Testing/Counseling,1,1
558,"Durham, NC VA",Hospice,51,48
558,"Durham, NC VA",Infectious Disease,4,4
558,"Durham, NC VA",Internal Medicine,65,63
558,"Durham, NC VA",Laboratory,5,5
558,"Durham, NC VA",Mammorgraphy,278,249
558,"Durham, NC VA",Mental Health,304,271
558,"Durham, NC VA",Nephrology,31,29
558,"Durham, NC VA",Neurology,913,794
558,"Durham, NC VA",Nuclear Medicine,26,26
558,"Durham, NC VA",Nutrition/Dietitics,1,1
558,"Durham, NC VA",OB,72,67
558,"Durham, NC VA",Oncology,27,24
558,"Durham, NC VA",Opthalmology,677,624
558,"Durham, NC VA",Optometry,716,668
558,"Durham, NC VA",Orthopedics,780,655
558,"Durham, NC VA",Outpatient Chemotherapy,5,5
558,"Durham, NC VA",Outpatient Dialysis,557,289
558,"Durham, NC VA",Outpatient Infusion (IV Therapy/Infusion),166,144
558,"Durham, NC VA","Outpatient Infusion (IV Therapy/Infusion, Clinic)",32,31
558,"Durham, NC VA",Pain Management,73,62
558,"Durham, NC VA",Pharmacy,8,5
558,"Durham, NC VA",Physical Therapy,3218,2914
558,"Durham, NC VA",Plastic Surgery,32,27
558,"Durham, NC VA",Podiatry,165,150
558,"Durham, NC VA",Primary Care,536,468
558,"Durham, NC VA",Pulmonary,80,67
558,"Durham, NC VA",Pulmonary (Pulmonary Rehab),78,76
558,"Durham, NC VA",Radiation Therapy,55,52
558,"Durham, NC VA",Rehabilitation Medicine,68,65
558,"Durham, NC VA",Respite Care,1,1
558,"Durham, NC VA",Rheumatology,8,7
558,"Durham, NC VA",Skilled Nursing,250,221
558,"Durham, NC VA",Skilled Nursing Home Care,496,440
558,"Durham, NC VA",Sleep Study,238,221
558,"Durham, NC VA",Spinal Cord Rehabilitation,1,1
558,"Durham, NC VA",Urgent/Emergent,11851,3634
558,"Durham, NC VA",Urology,222,209
558,"Durham, NC VA",Vascular Surgery,39,38
558,"Durham, NC VA",Wound Care,1,1
561,New Jersey VA-East Orange,Referrals unmatched to a service category,10,9
561,New Jersey VA-East Orange,Acupuncture,188,175
561,New Jersey VA-East Orange,Acute Inpatient Hospital,342,301
561,New Jersey VA-East Orange,Adult Day Care,235,225
561,New Jersey VA-East Orange,Allergy and Immunology,1,1
561,New Jersey VA-East Orange,Audiology,6,6
561,New Jersey VA-East Orange,Bowel and Bladder Treatment & Rehabilitation,136,58
561,New Jersey VA-East Orange,Cardiac Catheterization Services,3,2
561,New Jersey VA-East Orange,Cardiology,21,21
561,New Jersey VA-East Orange,Chiropractic,114,98
561,New Jersey VA-East Orange,Dental,4,3
561,New Jersey VA-East Orange,Dermatology,37,32
561,New Jersey VA-East Orange,Diagnostic Radiology,7,7
561,New Jersey VA-East Orange,Diagnostic Radiology CT,10,10
561,New Jersey VA-East Orange,Diagnostic Radiology Dexa Scan,1,1
561,New Jersey VA-East Orange,Diagnostic Radiology MRI/MRA,180,159
561,New Jersey VA-East Orange,Diagnostic Radiology PET,369,290
561,New Jersey VA-East Orange,Diagnostic Radiology Ultrasound,5,5
561,New Jersey VA-East Orange,ENT,30,26
561,New Jersey VA-East Orange,Endocrinology,5,5
561,New Jersey VA-East Orange,GYN,57,47
561,New Jersey VA-East Orange,Gastroenterology,60,54
561,New Jersey VA-East Orange,Gastroenterology Colonoscopy,1,1
561,New Jersey VA-East Orange,General Surgery,21,20
561,New Jersey VA-East Orange,Genetic Testing/Counseling,2,1
561,New Jersey VA-East Orange,Home Health Homemaker/Health Aid,2526,2018
561,New Jersey VA-East Orange,Hospice,11,10
561,New Jersey VA-East Orange,Hyperbaric Therapy,2,2
561,New Jersey VA-East Orange,Infectious Disease,41,40
561,New Jersey VA-East Orange,Internal Medicine,37,36
561,New Jersey VA-East Orange,Laboratory,8,7
561,New Jersey VA-East Orange,Mammorgraphy,800,675
561,New Jersey VA-East Orange,Mental Health,19,18
561,New Jersey VA-East Orange,Nephrology,3,3
561,New Jersey VA-East Orange,Neurology,19,15
561,New Jersey VA-East Orange,OB,87,57
561,New Jersey VA-East Orange,Oncology,26,18
561,New Jersey VA-East Orange,Opthalmology,74,57
561,New Jersey VA-East Orange,Optometry,76,76
561,New Jersey VA-East Orange,Orthopedics,79,66
561,New Jersey VA-East Orange,Outpatient Dialysis,126,85
561,New Jersey VA-East Orange,Outpatient Infusion (IV Therapy/Infusion),40,29
561,New Jersey VA-East Orange,"Outpatient Infusion (IV Therapy/Infusion, Clinic)",1,1
561,New Jersey VA-East Orange,Pain Management,33,30
561,New Jersey VA-East Orange,Physical Therapy,79,69
561,New Jersey VA-East Orange,Plastic Surgery,181,145
561,New Jersey VA-East Orange,Podiatry,3,3
561,New Jersey VA-East Orange,Primary Care,9,9
561,New Jersey VA-East Orange,Pulmonary,1,1
561,New Jersey VA-East Orange,Radiation Therapy,25,21
561,New Jersey VA-East Orange,Rehabilitation Medicine,43,40
561,New Jersey VA-East Orange,Respiratory Therapy,1,1
561,New Jersey VA-East Orange,Respite Care,8,8
561,New Jersey VA-East Orange,Skilled Nursing,493,232
561,New Jersey VA-East Orange,Skilled Nursing Home Care,19,7
561,New Jersey VA-East Orange,Sleep Study,150,140
561,New Jersey VA-East Orange,Urgent/Emergent,2556,1144
561,New Jersey VA-East Orange,Urology,12,11
561,New Jersey VA-East Orange,Vascular Surgery,22,19
562,"Erie, PA VA",Referrals unmatched to a service category,78,72
562,"Erie, PA VA",Acupuncture,36,25
562,"Erie, PA VA",Acute Inpatient Hospital,1144,830
562,"Erie, PA VA",Adult Day Care,37,24
562,"Erie, PA VA",Allergy and Immunology,129,106
562,"Erie, PA VA",Audiology,13,12
562,"Erie, PA VA",Bowel and Bladder Treatment & Rehabilitation,2,2
562,"Erie, PA VA",Cardiac Catheterization Services,20,20
562,"Erie, PA VA",Cardiac Rehab,29,28
562,"Erie, PA VA",Cardiology,1259,826
562,"Erie, PA VA",Cardiology Imaging,69,68
562,"Erie, PA VA",Cardiology Stress Test,401,367
562,"Erie, PA VA",Chiropractic,379,284
562,"Erie, PA VA",Compensation & Pension Audio,3,3
562,"Erie, PA VA",Compensation & Pension Medical,153,145
562,"Erie, PA VA",Compensation & Pension Specialty,19,19
562,"Erie, PA VA",Dental,110,86
562,"Erie, PA VA",Dermatology,106,89
562,"Erie, PA VA",Diagnostic Radiology,232,206
562,"Erie, PA VA",Diagnostic Radiology CT,74,63
562,"Erie, PA VA",Diagnostic Radiology Dexa Scan,3,3
562,"Erie, PA VA",Diagnostic Radiology MRI/MRA,1452,1149
562,"Erie, PA VA",Diagnostic Radiology PET,132,108
562,"Erie, PA VA",Diagnostic Radiology Ultrasound,166,143
562,"Erie, PA VA",ENT,904,640
562,"Erie, PA VA",Endocrinology,42,33
562,"Erie, PA VA",GYN,215,145
562,"Erie, PA VA",Gastroenterology,167,113
562,"Erie, PA VA",Gastroenterology Colonoscopy,17,17
562,"Erie, PA VA",General Surgery,61,51
562,"Erie, PA VA",Genetic Testing/Counseling,1,1
562,"Erie, PA VA",Home Health Homemaker/Health Aid,490,350
562,"Erie, PA VA",Hospice,4,4
562,"Erie, PA VA",Hyperbaric Therapy,2,1
562,"Erie, PA VA",Infectious Disease,12,12
562,"Erie, PA VA",Internal Medicine,195,175
562,"Erie, PA VA",Laboratory,35,30
562,"Erie, PA VA",Mammorgraphy,452,386
562,"Erie, PA VA",Mental Health,45,34
562,"Erie, PA VA",Nephrology,108,82
562,"Erie, PA VA",Neurology,489,358
562,"Erie, PA VA",Nuclear Medicine,44,42
562,"Erie, PA VA",Nutrition/Dietitics,1,1
562,"Erie, PA VA",OB,32,25
562,"Erie, PA VA",Oncology,214,115
562,"Erie, PA VA",Opthalmology,1307,807
562,"Erie, PA VA",Optometry,414,396
562,"Erie, PA VA",Orthopedics,315,219
562,"Erie, PA VA",Outpatient Chemotherapy,24,21
562,"Erie, PA VA",Outpatient Dialysis,12,9
562,"Erie, PA VA",Outpatient Infusion (IV Therapy/Infusion),7,7
562,"Erie, PA VA","Outpatient Infusion (IV Therapy/Infusion, Clinic)",22,21
562,"Erie, PA VA",Pain Management,294,167
562,"Erie, PA VA",Pharmacy,20,16
562,"Erie, PA VA",Physical Therapy,1049,780
562,"Erie, PA VA",Plastic Surgery,21,15
562,"Erie, PA VA",Podiatry,33,27
562,"Erie, PA VA",Primary Care,31,30
562,"Erie, PA VA",Pulmonary,145,117
562,"Erie, PA VA",Pulmonary (Pulmonary Rehab),3,3
562,"Erie, PA VA",Radiation Therapy,83,65
562,"Erie, PA VA",Rehabilitation Medicine,5,4
562,"Erie, PA VA",Respite Care,118,105
562,"Erie, PA VA",Rheumatology,22,16
562,"Erie, PA VA",Skilled Nursing,160,159
562,"Erie, PA VA",Skilled Nursing Home Care,75,70
562,"Erie, PA VA",Sleep Study,240,208
562,"Erie, PA VA",Transportation,7,6
562,"Erie, PA VA",Urgent/Emergent,3162,1418
562,"Erie, PA VA",Urology,67,40
562,"Erie, PA VA",Vascular Surgery,133,73
562,"Erie, PA VA",Wound Care,32,19
564,"VA of the Ozarks-Fayetteville, AR",Referrals unmatched to a service category,1241,1116
564,"VA of the Ozarks-Fayetteville, AR",Acupuncture,52,41
564,"VA of the Ozarks-Fayetteville, AR",Acute Hospital Inpatient,1,1
564,"VA of the Ozarks-Fayetteville, AR",Acute Inpatient Hospital,2825,2098
564,"VA of the Ozarks-Fayetteville, AR",Allergy and Immunology,53,42
564,"VA of the Ozarks-Fayetteville, AR",Audiology,13,13
564,"VA of the Ozarks-Fayetteville, AR",Bowel and Bladder Treatment & Rehabilitation,7,4
564,"VA of the Ozarks-Fayetteville, AR",Cardiac Catheterization Services,31,30
564,"VA of the Ozarks-Fayetteville, AR",Cardiac Rehab,36,30
564,"VA of the Ozarks-Fayetteville, AR",Cardiology,177,153
564,"VA of the Ozarks-Fayetteville, AR",Cardiology Imaging,15,14
564,"VA of the Ozarks-Fayetteville, AR",Cardiology Stress Test,10,10
564,"VA of the Ozarks-Fayetteville, AR",Chiropractic,90,70
564,"VA of the Ozarks-Fayetteville, AR",Compensation & Pension Audio,176,173
564,"VA of the Ozarks-Fayetteville, AR",Compensation & Pension Medical,6,6
564,"VA of the Ozarks-Fayetteville, AR",Compensation & Pension Specialty,1,1
564,"VA of the Ozarks-Fayetteville, AR",Dental,424,294
564,"VA of the Ozarks-Fayetteville, AR",Dermatology,1377,1150
564,"VA of the Ozarks-Fayetteville, AR",Diagnostic Radiology,1588,1328
564,"VA of the Ozarks-Fayetteville, AR",Diagnostic Radiology CT,52,49
564,"VA of the Ozarks-Fayetteville, AR",Diagnostic Radiology Dexa Scan,2,2
564,"VA of the Ozarks-Fayetteville, AR",Diagnostic Radiology MRI/MRA,459,404
564,"VA of the Ozarks-Fayetteville, AR",Diagnostic Radiology PET,41,39
564,"VA of the Ozarks-Fayetteville, AR",Diagnostic Radiology Ultrasound,25,24
564,"VA of the Ozarks-Fayetteville, AR",ENT,165,144
564,"VA of the Ozarks-Fayetteville, AR",Endocrinology,41,36
564,"VA of the Ozarks-Fayetteville, AR",GYN,40,32
564,"VA of the Ozarks-Fayetteville, AR",Gastroenterology,409,386
564,"VA of the Ozarks-Fayetteville, AR",Gastroenterology Colonoscopy,1101,1062
564,"VA of the Ozarks-Fayetteville, AR",General Surgery,582,466
564,"VA of the Ozarks-Fayetteville, AR",Home Health Homemaker/Health Aid,884,333
564,"VA of the Ozarks-Fayetteville, AR",Hospice,47,43
564,"VA of the Ozarks-Fayetteville, AR",Hyperbaric Therapy,3,3
564,"VA of the Ozarks-Fayetteville, AR",Infectious Disease,19,17
564,"VA of the Ozarks-Fayetteville, AR",Internal Medicine,33,30
564,"VA of the Ozarks-Fayetteville, AR",Interventional Radiology,1,1
564,"VA of the Ozarks-Fayetteville, AR",Laboratory,95,85
564,"VA of the Ozarks-Fayetteville, AR",Mammorgraphy,1134,979
564,"VA of the Ozarks-Fayetteville, AR",Mental Health,69,57
564,"VA of the Ozarks-Fayetteville, AR",Nephrology,59,50
564,"VA of the Ozarks-Fayetteville, AR",Neurology,263,212
564,"VA of the Ozarks-Fayetteville, AR",Neurosurgery,4,4
564,"VA of the Ozarks-Fayetteville, AR",Newborn Care,24,24
564,"VA of the Ozarks-Fayetteville, AR",Nuclear Medicine,8,8
564,"VA of the Ozarks-Fayetteville, AR",OB,60,50
564,"VA of the Ozarks-Fayetteville, AR",Oncology,63,53
564,"VA of the Ozarks-Fayetteville, AR",Opthalmology,2353,1443
564,"VA of the Ozarks-Fayetteville, AR",Optometry,46,43
564,"VA of the Ozarks-Fayetteville, AR",Orthopedics,1771,1146
564,"VA of the Ozarks-Fayetteville, AR",Outpatient Chemotherapy,5,5
564,"VA of the Ozarks-Fayetteville, AR",Outpatient Dialysis,82,65
564,"VA of the Ozarks-Fayetteville, AR",Outpatient Infusion (IV Therapy/Infusion),72,61
564,"VA of the Ozarks-Fayetteville, AR","Outpatient Infusion (IV Therapy/Infusion, Clinic)",8,8
564,"VA of the Ozarks-Fayetteville, AR",Pain Management,174,128
564,"VA of the Ozarks-Fayetteville, AR",Pharmacy,2,2
564,"VA of the Ozarks-Fayetteville, AR",Physical Therapy,452,375
564,"VA of the Ozarks-Fayetteville, AR",Plastic Surgery,10,8
564,"VA of the Ozarks-Fayetteville, AR",Podiatry,150,144
564,"VA of the Ozarks-Fayetteville, AR",Primary Care,335,306
564,"VA of the Ozarks-Fayetteville, AR",Pulmonary,73,69
564,"VA of the Ozarks-Fayetteville, AR",Pulmonary (Pulmonary Rehab),5,5
564,"VA of the Ozarks-Fayetteville, AR",Radiation Therapy,295,236
564,"VA of the Ozarks-Fayetteville, AR",Rehabilitation Medicine,11,8
564,"VA of the Ozarks-Fayetteville, AR",Respiratory Therapy,6,6
564,"VA of the Ozarks-Fayetteville, AR",Respite Care,176,163
564,"VA of the Ozarks-Fayetteville, AR",Rheumatology,69,50
564,"VA of the Ozarks-Fayetteville, AR",Skilled Nursing,394,323
564,"VA of the Ozarks-Fayetteville, AR",Skilled Nursing Home Care,117,102
564,"VA of the Ozarks-Fayetteville, AR",Sleep Study,395,379
564,"VA of the Ozarks-Fayetteville, AR",Urgent/Emergent,7492,4571
564,"VA of the Ozarks-Fayetteville, AR",Urology,920,614
564,"VA of the Ozarks-Fayetteville, AR",Vascular Surgery,45,44
564,"VA of the Ozarks-Fayetteville, AR",Wound Care,26,17
565,"Fayetteville, NC VA",Referrals unmatched to a service category,118,108
565,"Fayetteville, NC VA",Acupuncture,145,125
565,"Fayetteville, NC VA",Acute Inpatient Hospital,1194,1007
565,"Fayetteville, NC VA",Adult Day Care,19,18
565,"Fayetteville, NC VA",Allergy and Immunology,159,157
565,"Fayetteville, NC VA",Anesthesia,1,1
565,"Fayetteville, NC VA",Audiology,1782,1745
565,"Fayetteville, NC VA",Bowel and Bladder Treatment & Rehabilitation,7,7
565,"Fayetteville, NC VA",Cardiac Catheterization Services,19,19
565,"Fayetteville, NC VA",Cardiac Rehab,49,47
565,"Fayetteville, NC VA",Cardiology,434,390
565,"Fayetteville, NC VA",Cardiology Imaging,14,14
565,"Fayetteville, NC VA",Cardiology Stress Test,34,34
565,"Fayetteville, NC VA",Chiropractic,556,455
565,"Fayetteville, NC VA",Compensation & Pension Specialty,2,2
565,"Fayetteville, NC VA",Dental,855,852
565,"Fayetteville, NC VA",Dermatology,2393,2172
565,"Fayetteville, NC VA",Diagnostic Radiology,65,63
565,"Fayetteville, NC VA",Diagnostic Radiology CT,30,27
565,"Fayetteville, NC VA",Diagnostic Radiology MRI/MRA,2018,1794
565,"Fayetteville, NC VA",Diagnostic Radiology PET,35,34
565,"Fayetteville, NC VA",Diagnostic Radiology Ultrasound,71,62
565,"Fayetteville, NC VA",ENT,80,67
565,"Fayetteville, NC VA",Endocrinology,469,442
565,"Fayetteville, NC VA",GYN,291,280
565,"Fayetteville, NC VA",Gastroenterology,1890,1753
565,"Fayetteville, NC VA",Gastroenterology Colonoscopy,363,346
565,"Fayetteville, NC VA",General Surgery,437,381
565,"Fayetteville, NC VA",Genetic Testing/Counseling,1,1
565,"Fayetteville, NC VA",Home Health Homemaker/Health Aid,123,108
565,"Fayetteville, NC VA",Hospice,2,2
565,"Fayetteville, NC VA",Hyperbaric Therapy,2,2
565,"Fayetteville, NC VA",Infectious Disease,15,15
565,"Fayetteville, NC VA",Internal Medicine,12,11
565,"Fayetteville, NC VA",Laboratory,6,6
565,"Fayetteville, NC VA",Mammorgraphy,125,112
565,"Fayetteville, NC VA",Mental Health,181,170
565,"Fayetteville, NC VA",Nephrology,87,79
565,"Fayetteville, NC VA",Neurology,1880,1662
565,"Fayetteville, NC VA",Nuclear Medicine,6,5
565,"Fayetteville, NC VA",Nutrition/Dietitics,3,3
565,"Fayetteville, NC VA",OB,150,133
565,"Fayetteville, NC VA",Oncology,179,147
565,"Fayetteville, NC VA",Opthalmology,205,181
565,"Fayetteville, NC VA",Optometry,4772,4664
565,"Fayetteville, NC VA",Orthopedics,761,633
565,"Fayetteville, NC VA",Outpatient Chemotherapy,7,7
565,"Fayetteville, NC VA",Outpatient Dialysis,456,196
565,"Fayetteville, NC VA",Outpatient Infusion (IV Therapy/Infusion),3,3
565,"Fayetteville, NC VA",Pain Management,2433,1738
565,"Fayetteville, NC VA",Pharmacy,2,2
565,"Fayetteville, NC VA",Physical Therapy,1952,1765
565,"Fayetteville, NC VA",Plastic Surgery,23,22
565,"Fayetteville, NC VA",Podiatry,437,404
565,"Fayetteville, NC VA",Primary Care,606,560
565,"Fayetteville, NC VA",Pulmonary,69,66
565,"Fayetteville, NC VA",Pulmonary (Pulmonary Rehab),8,7
565,"Fayetteville, NC VA",Radiation Therapy,148,116
565,"Fayetteville, NC VA",Rehabilitation Medicine,148,141
565,"Fayetteville, NC VA",Respite Care,23,21
565,"Fayetteville, NC VA",Rheumatology,31,27
565,"Fayetteville, NC VA",Skilled Nursing,18,17
565,"Fayetteville, NC VA",Skilled Nursing Home Care,30,27
565,"Fayetteville, NC VA",Sleep Study,434,415
565,"Fayetteville, NC VA",Urgent/Emergent,21378,5029
565,"Fayetteville, NC VA",Urology,877,654
565,"Fayetteville, NC VA",Vascular Surgery,361,311
565,"Fayetteville, NC VA",Wound Care,40,37
568,"Black Hills VA-Fort Meade, SD",Referrals unmatched to a service category,54,51
568,"Black Hills VA-Fort Meade, SD",Acupuncture,295,216
568,"Black Hills VA-Fort Meade, SD",Acute Inpatient Hospital,1169,928
568,"Black Hills VA-Fort Meade, SD",Adult Day Care,80,60
568,"Black Hills VA-Fort Meade, SD",Allergy and Immunology,184,154
568,"Black Hills VA-Fort Meade, SD",Anesthesia,1,1
568,"Black Hills VA-Fort Meade, SD",Audiology,357,228
568,"Black Hills VA-Fort Meade, SD",Bowel and Bladder Treatment & Rehabilitation,10,5
568,"Black Hills VA-Fort Meade, SD",Cardiac Catheterization Services,15,14
568,"Black Hills VA-Fort Meade, SD",Cardiac Rehab,66,60
568,"Black Hills VA-Fort Meade, SD",Cardiology,1857,1139
568,"Black Hills VA-Fort Meade, SD",Cardiology Imaging,16,15
568,"Black Hills VA-Fort Meade, SD",Cardiology Stress Test,45,45
568,"Black Hills VA-Fort Meade, SD",Chiropractic,462,332
568,"Black Hills VA-Fort Meade, SD",Dental,57,50
568,"Black Hills VA-Fort Meade, SD",Dermatology,567,476
