station_id,facility_id,name,visn_id,ref_date,main_facility,tot_appts,appts_under_7,appts_under_14,appts_under_30,appts_under_60,appts_under_90,appts_under_120,appts_over_120,pc_avg_wait,sc_avg_wait,mh_avg_wait
648,648BU,vadom vancouver,20,2015-10-01,0,42,42,0,0,0,0,0,0,,,
648,648GA,bend,20,2015-10-01,0,2719,2184,184,175,154,18,4,0,4.79,7.60,6.91
648,648GB,salem,20,2015-10-01,0,3578,2532,331,400,230,68,17,0,10.72,10.87,4.20
648,648GD,north coast,20,2015-10-01,0,543,469,20,26,21,7,0,0,9.84,0.00,0.52
648,648GE,east portland,20,2015-10-01,0,2717,2206,150,281,73,6,1,0,5.71,0.05,0.73
648,648GF,hillsboro,20,2015-10-01,0,4106,3118,278,423,227,59,1,0,8.18,8.46,3.47
648,648GG,west linn,20,2015-10-01,0,2150,1659,181,232,75,3,0,0,6.25,13.40,3.50
653,99999,"roseburg, or",20,2015-10-01,0,20144,17273,977,940,653,239,34,28,10.30,5.49,2.75
653,653,roseburg va medicalcenter,20,2015-10-01,1,12330,10753,521,461,384,172,26,13,14.09,4.62,5.41
653,653BY,eugene,20,2015-10-01,0,5731,4793,367,351,172,26,7,15,7.39,13.38,0.50
653,653GA,north bend,20,2015-10-01,0,1296,1001,64,96,94,40,1,0,17.08,0.00,0.39
653,653GB,brookings,20,2015-10-01,0,787,726,25,32,3,1,0,0,2.72,7.56,1.47
663,99999,"va puget sound, wa",20,2015-10-01,0,63445,53122,3426,4303,1966,466,106,56,6.59,6.96,1.39
663,663,seattle va medicalcenter,20,2015-10-01,1,30255,25966,1459,1849,786,127,46,22,6.14,5.67,1.53
663,663A4,american lake,20,2015-10-01,0,25200,20677,1366,1851,915,305,55,31,8.26,8.64,1.00
663,663GA,bellevue,20,2015-10-01,0,2045,1717,271,53,2,1,0,1,3.76,1.54,0.96
663,663GB,bremerton,20,2015-10-01,0,1216,1077,36,63,38,1,0,1,5.42,0.25,0.75
663,663GC,mount vernon,20,2015-10-01,0,2939,2275,161,306,161,30,5,1,10.11,9.05,0.17
663,663GD,south sound,20,2015-10-01,0,1403,1033,129,176,63,2,0,0,6.59,3.30,7.21
663,663HK,puget sound vamobile clinic,20,2015-10-01,0,387,377,4,5,1,0,0,0,0.61,,
668,99999,"spokane, wa",20,2015-10-01,0,21352,19633,521,636,470,57,19,16,2.56,4.65,1.47
668,668,mann-grandstaff vamc,20,2015-10-01,1,17740,16109,477,605,462,52,19,16,3.25,5.05,1.79
668,668GA,wenatchee,20,2015-10-01,0,1256,1237,7,8,2,2,0,0,0.37,1.12,0.61
668,668GB,coeur d'alene,20,2015-10-01,0,2293,2225,37,23,5,3,0,0,1.22,1.10,0.32
668,668HK,spokane mobile opc,20,2015-10-01,0,63,62,0,0,1,0,0,0,1.49,0.00,
687,99999,"walla walla, wa",20,2015-10-01,0,8633,7265,611,510,194,46,7,0,5.47,7.24,1.92
687,687,jonathan m wainwrightvamc,20,2015-10-01,1,4546,3691,362,310,150,31,2,0,8.97,6.87,0.69
687,687BU,walla walla vadom,20,2015-10-01,0,3,3,0,0,0,0,0,0,,,
687,687GA,richland,20,2015-10-01,0,1071,868,91,85,18,5,4,0,5.78,38.39,5.18
687,687GB,lewiston,20,2015-10-01,0,1073,944,55,43,21,10,0,0,4.05,3.73,4.85
687,687GC,la grande,20,2015-10-01,0,653,598,41,14,0,0,0,0,2.29,0.00,2.56
687,687HA,yakima,20,2015-10-01,0,1287,1161,62,58,5,0,1,0,2.52,4.79,0.53
692,99999,"white city, or",20,2015-10-01,0,11570,10962,225,214,127,37,3,2,1.61,3.39,0.95
692,692,white city va medicalcenter,20,2015-10-01,1,10008,9484,184,175,123,37,3,2,1.63,3.44,0.98
692,692GA,klamath falls,20,2015-10-01,0,1180,1101,38,37,4,0,0,0,2.31,0.63,1.07
692,692GB,grants pass,20,2015-10-01,0,382,377,3,2,0,0,0,0,0.18,0.00,0.39
358,99999,"manila, pi",21,2015-10-01,0,3053,2716,176,106,52,3,0,0,2.60,2.95,3.44
358,358,manila,21,2015-10-01,1,3053,2716,176,106,52,3,0,0,2.60,2.95,3.44
459,99999,"honolulu, hi",21,2015-10-01,0,15096,13557,743,667,117,10,2,0,4.13,1.26,1.32
459,459,spark m matsunagavamc,21,2015-10-01,1,9010,8260,362,357,22,7,2,0,4.35,1.37,0.52
459,459GA,maui,21,2015-10-01,0,1071,1030,19,20,2,0,0,0,1.51,0.00,0.39
459,459GB,hilo,21,2015-10-01,0,1041,895,104,36,5,1,0,0,2.92,0.32,3.58
459,459GC,kona,21,2015-10-01,0,685,582,63,39,0,1,0,0,3.87,0.15,2.51
459,459GD,kauai,21,2015-10-01,0,636,582,19,25,10,0,0,0,2.82,0.00,1.70
459,459GE,guam,21,2015-10-01,0,991,834,55,75,26,1,0,0,6.02,0.58,2.21
459,459GF,american samoa,21,2015-10-01,0,691,633,42,16,0,0,0,0,1.79,3.28,0.13
459,459GG,leeward oahu,21,2015-10-01,0,964,734,79,99,52,0,0,0,7.65,1.40,3.92
459,459MA,ides honolulu c&p,21,2015-10-01,0,7,7,0,0,0,0,0,0,,0.00,0.00
570,99999,"fresno, ca",21,2015-10-01,0,21564,19099,914,968,371,129,79,4,0.33,7.46,0.38
570,570,fresno vamc,21,2015-10-01,1,18689,16353,878,917,330,128,79,4,0.38,7.63,0.24
570,570GA,merced,21,2015-10-01,0,899,881,5,5,8,0,0,0,0.37,4.64,0.96
570,570GB,tulare,21,2015-10-01,0,1434,1339,27,42,25,1,0,0,0.06,1.38,1.28
570,570GC,oakhurst,21,2015-10-01,0,542,526,4,4,8,0,0,0,0.32,7.31,0.30
612,99999,"n. california, ca",21,2015-10-01,0,70819,59757,3759,4814,1882,489,95,23,4.90,6.73,1.68
612,612A4,sacramento vamc,21,2015-10-01,0,25181,21093,1359,1645,695,277,93,19,6.81,7.53,3.04
612,612B4,redding,21,2015-10-01,0,7288,6224,356,369,283,55,1,0,4.99,6.38,0.77
612,612BY,oakland,21,2015-10-01,0,5976,5179,364,335,81,17,0,0,3.64,6.40,1.41
612,612GD,fairfield,21,2015-10-01,0,2169,1912,84,149,24,0,0,0,6.83,2.27,0.09
612,612GE,mare island,21,2015-10-01,0,2311,2082,59,146,23,1,0,0,5.49,2.22,0.10
612,612GF,martinez,21,2015-10-01,0,14070,11671,724,1148,455,71,0,1,3.83,8.49,0.05
612,612GG,chico,21,2015-10-01,0,3086,2752,115,119,48,52,0,0,6.63,2.71,4.28
612,612GH,mcclellan,21,2015-10-01,0,9346,7744,562,826,194,16,1,3,2.41,6.40,1.53
612,612GI,yuba city,21,2015-10-01,0,1392,1100,136,77,79,0,0,0,11.46,0.29,3.06
640,99999,"palo alto, ca",21,2015-10-01,0,41886,34119,2944,3356,1199,193,43,32,4.37,6.23,6.75
640,640,palo alto vamc,21,2015-10-01,1,17834,15169,1077,1136,400,34,1,17,4.79,4.63,3.34
640,640A0,palo alto-menlo pk,21,2015-10-01,0,2356,2093,109,118,24,10,2,0,3.18,3.58,3.84
640,640A4,palo alto vamc-livermore,21,2015-10-01,0,6123,4746,440,616,241,43,22,15,3.23,8.11,5.92
640,640BY,san jose,21,2015-10-01,0,4954,3798,423,550,164,16,3,0,3.62,10.00,7.86
640,640GA,capitola,21,2015-10-01,0,174,160,14,0,0,0,0,0,2.51,,0.00
640,640GB,sonora,21,2015-10-01,0,698,569,31,40,38,20,0,0,7.47,0.00,3.46
640,640GC,fremont,21,2015-10-01,0,930,786,85,43,16,0,0,0,1.89,7.31,7.85
640,640HA,stockton,21,2015-10-01,0,2632,2041,240,235,83,27,6,0,4.89,3.52,14.67
640,640HB,modesto,21,2015-10-01,0,2375,1904,171,187,87,26,0,0,4.54,5.78,10.30
640,640HC,monterey,21,2015-10-01,0,3810,2853,354,431,146,17,9,0,4.73,9.99,2.99
654,99999,"reno, nv",21,2015-10-01,0,24377,21074,1425,1158,586,81,38,15,3.43,7.62,1.05
654,654,ioannis a lougaris vamc,21,2015-10-01,1,20778,17720,1306,1066,552,81,38,15,4.08,7.66,0.75
654,654GA,sierra foothills,21,2015-10-01,0,1140,1103,25,11,1,0,0,0,1.06,2.88,0.94
654,654GB,carson valley,21,2015-10-01,0,932,844,58,28,2,0,0,0,2.47,0.63,2.99
654,654GC,lahontan valley,21,2015-10-01,0,950,834,32,53,31,0,0,0,5.14,0.89,3.52
654,654GD,diamond view,21,2015-10-01,0,577,573,4,0,0,0,0,0,0.28,0.00,0.36
662,99999,"san francisco, ca",21,2015-10-01,0,34181,29690,1695,1861,751,156,22,6,5.07,5.22,3.19
662,662,san francisco vamc,21,2015-10-01,1,22909,20363,968,1098,401,64,12,3,5.91,4.72,0.37
662,662GA,santa rosa,21,2015-10-01,0,4077,3107,323,361,206,70,8,2,7.40,9.05,8.84
662,662GC,eureka,21,2015-10-01,0,2725,2194,248,207,67,9,0,0,5.69,5.49,5.18
662,662GD,ukiah,21,2015-10-01,0,1505,1310,30,92,61,10,2,0,5.14,0.38,13.41
662,662GE,san bruno,21,2015-10-01,0,981,852,60,57,11,1,0,0,3.65,5.20,1.22
662,662GF,san francisco vaclinic,21,2015-10-01,0,854,783,33,32,4,1,0,1,2.07,5.50,2.58
662,662GG,clearlake,21,2015-10-01,0,1130,1081,33,14,1,1,0,0,0.44,1.01,3.23
593,99999,"las vegas, nv",22,2015-10-01,0,44929,38244,1977,2159,1443,752,257,97,3.71,8.49,3.29
593,593,las vegas va medicalcenter,22,2015-10-01,1,29150,24480,1191,1414,1058,659,251,97,0.97,8.61,2.86
593,593GC,pahrump,22,2015-10-01,0,1096,1064,17,10,5,0,0,0,0.75,0.03,0.60
593,593GD,northwest las vegasva clinic,22,2015-10-01,0,3988,3283,194,266,190,52,3,0,6.27,6.44,6.04
593,593GE,southeast las vegasva clinic,22,2015-10-01,0,3145,2725,158,145,86,30,1,0,4.35,3.77,3.55
593,593GF,southwest las vegasva clinic,22,2015-10-01,0,4315,3709,283,237,84,2,0,0,3.59,4.38,3.16
593,593GG,northeast las vegasva clinic,22,2015-10-01,0,2864,2624,126,87,19,7,1,0,1.79,2.10,3.57
593,593GH,laughlin,22,2015-10-01,0,371,359,8,0,1,2,1,0,1.46,,
600,99999,"long beach, ca",22,2015-10-01,0,54384,49382,2144,1927,587,193,53,98,3.57,3.88,3.12
600,600,long beach va medicalcenter,22,2015-10-01,1,49051,44922,1674,1614,545,175,50,71,3.40,3.59,2.82
600,600GA,anaheim,22,2015-10-01,0,963,781,87,92,3,0,0,0,4.59,0.02,5.16
600,600GB,santa ana,22,2015-10-01,0,1929,1430,228,186,37,18,3,27,6.19,19.11,4.97
600,600GC,cabrillo,22,2015-10-01,0,825,818,7,0,0,0,0,0,1.24,0.00,0.39
600,600GD,whittier,22,2015-10-01,0,666,568,77,20,1,0,0,0,3.20,0.00,3.41
600,600GE,laguna hills,22,2015-10-01,0,950,863,71,15,1,0,0,0,1.98,0.00,2.89
605,99999,"loma linda, ca",22,2015-10-01,0,53995,46981,2532,2362,1705,367,32,16,4.98,5.28,3.64
605,605,jerry l pettis memorialveterans hospital,22,2015-10-01,1,45538,39972,2008,1905,1299,308,31,15,3.39,5.14,4.61
605,605GA,victorville,22,2015-10-01,0,1641,1390,41,68,127,15,0,0,8.56,5.96,1.35
605,605GB,murrieta,22,2015-10-01,0,1909,1411,162,172,126,38,0,0,13.06,7.67,1.40
605,605GC,palm desert,22,2015-10-01,0,2305,1960,193,82,69,1,0,0,2.31,11.02,1.69
605,605GD,corona,22,2015-10-01,0,865,633,88,79,61,4,0,0,11.28,,3.62
605,605GE,rancho cucamonga,22,2015-10-01,0,1737,1615,40,56,23,1,1,1,3.46,1.16,0.49
664,99999,"san diego, ca",22,2015-10-01,0,59479,50428,2792,3341,2067,594,176,81,2.23,7.84,7.58
664,664,san diego va medicalcenter,22,2015-10-01,1,36328,31458,1420,1681,1292,325,117,35,1.55,7.45,3.58
664,664BU,san diego domiciliary,22,2015-10-01,0,312,312,0,0,0,0,0,0,,,
664,664BY,mission valley,22,2015-10-01,0,10915,8864,676,949,241,107,46,32,3.07,8.91,11.74
664,664GA,imperial valley,22,2015-10-01,0,494,450,19,16,7,0,2,0,1.60,0.00,7.18
664,664GB,oceanside,22,2015-10-01,0,7682,6248,419,469,388,138,8,12,1.98,8.46,9.29
664,664GC,chula vista,22,2015-10-01,0,2336,1983,163,99,84,4,1,2,2.09,8.95,7.89
664,664GD,escondido,22,2015-10-01,0,1412,1113,95,127,55,20,2,0,4.51,0.00,13.37
691,99999,greater los angeles hcs,22,2015-10-01,0,66231,55298,3544,3885,2495,849,139,21,4.96,7.73,3.41
691,691,west los angeles vamedical center,22,2015-10-01,1,30584,25883,1627,1742,1002,273,44,13,3.55,6.49,2.89
691,691A4,sepulveda va medicalcenter,22,2015-10-01,0,15608,12581,814,923,844,389,52,5,3.68,11.23,3.23
691,691GB,santa barbara,22,2015-10-01,0,999,790,70,101,35,2,1,0,5.68,7.75,5.22
691,691GC,gardena,22,2015-10-01,0,641,541,35,34,26,5,0,0,1.36,11.94,9.03
691,691GD,bakersfield,22,2015-10-01,0,3295,2827,174,179,68,35,12,0,3.18,11.22,1.25
691,691GE,los angeles,22,2015-10-01,0,8340,7321,370,305,184,130,29,1,8.49,5.22,4.31
691,691GF,east los angeles,22,2015-10-01,0,895,853,34,8,0,0,0,0,3.83,9.50,0.14
691,691GG,antelope valley,22,2015-10-01,0,910,885,15,7,3,0,0,0,0.38,0.07,4.59
691,691GK,san luis obispo,22,2015-10-01,0,751,525,75,90,61,0,0,0,8.91,11.49,5.35
691,691GL,santa maria,22,2015-10-01,0,2748,1992,224,356,161,12,1,2,10.99,6.18,6.93
691,691GM,oxnard,22,2015-10-01,0,1460,1100,106,140,111,3,0,0,11.90,0.00,2.76
437,99999,"fargo, nd",23,2015-10-01,0,19838,17876,630,677,464,148,38,5,2.11,6.31,0.95
437,437,fargo vamc,23,2015-10-01,1,13610,11996,473,540,422,136,38,5,2.93,6.49,0.84
437,437GA,grafton,23,2015-10-01,0,299,294,4,1,0,0,0,0,0.42,0.00,0.00
437,437GB,bismarck,23,2015-10-01,0,1781,1686,42,28,21,4,0,0,0.86,5.93,1.44
437,437GC,fergus falls,23,2015-10-01,0,678,639,18,15,6,0,0,0,1.90,0.54,0.57
437,437GD,minot,23,2015-10-01,0,703,592,43,54,9,5,0,0,4.68,7.14,1.60
437,437GE,bemidji,23,2015-10-01,0,1362,1276,42,36,5,3,0,0,1.80,1.53,1.76
437,437GF,williston,23,2015-10-01,0,433,427,6,0,0,0,0,0,0.48,0.00,0.00
437,437GI,grand forks,23,2015-10-01,0,972,966,2,3,1,0,0,0,0.16,1.43,0.04
438,99999,"sioux falls, sd",23,2015-10-01,0,22092,20000,785,743,368,158,36,2,1.05,6.56,4.49
438,438,royal c. johnson vamc,23,2015-10-01,1,15789,14003,670,617,321,142,34,2,1.32,6.75,4.47
438,438GA,spirit lake,23,2015-10-01,0,1151,1128,9,12,2,0,0,0,0.32,2.56,2.37
438,438GC,sioux city,23,2015-10-01,0,2033,1879,56,72,26,0,0,0,1.30,4.17,11.31
438,438GD,aberdeen,23,2015-10-01,0,1398,1345,19,18,6,8,2,0,0.65,9.06,1.02
438,438GE,wagner,23,2015-10-01,0,357,316,21,17,3,0,0,0,1.85,0.00,17.21
438,438GF,watertown,23,2015-10-01,0,1364,1329,10,7,10,8,0,0,0.09,5.70,0.53
568,99999,"black hills hcs, sd",23,2015-10-01,0,14245,12440,557,695,493,45,7,8,4.93,6.69,1.73
568,568,fort meade vamc,23,2015-10-01,1,6621,5508,284,396,390,34,5,4,7.42,7.49,1.17
568,568A4,hot springs,23,2015-10-01,0,4734,4371,128,145,73,11,2,4,4.10,5.01,1.57
568,568GA,rapid city,23,2015-10-01,0,2073,1810,109,129,25,0,0,0,5.27,3.59,2.52
568,568GB,pierre,23,2015-10-01,0,213,204,7,2,0,0,0,0,0.91,0.00,2.05
568,568HA,newcastle,23,2015-10-01,0,14,7,2,2,3,0,0,0,14.17,,0.00
568,568HB,gordon cboc,23,2015-10-01,0,28,22,3,3,0,0,0,0,5.26,,0.00
568,568HF,pine ridge,23,2015-10-01,0,22,19,0,2,1,0,0,0,8.86,,3.22
568,568HH,scottsbluff,23,2015-10-01,0,320,298,16,5,1,0,0,0,2.44,0.00,0.32
568,568HJ,mission,23,2015-10-01,0,39,39,0,0,0,0,0,0,0.00,,
568,568HK,mclaughlin,23,2015-10-01,0,7,7,0,0,0,0,0,0,,,0.00
568,568HM,eagle butte,23,2015-10-01,0,15,13,1,1,0,0,0,0,3.46,,0.00
568,568HP,winner,23,2015-10-01,0,150,139,6,5,0,0,0,0,1.96,,2.50
568,568MA,ides ellsworth afb,23,2015-10-01,0,9,3,1,5,0,0,0,0,,12.17,15.67
618,99999,"minneapolis, mn",23,2015-10-01,0,69698,64002,2314,1829,1097,385,62,9,1.81,4.78,0.94
618,618,minneapolis vamc,23,2015-10-01,1,49908,45902,1467,1274,931,274,51,9,1.94,4.58,0.63
618,618BY,twin ports,23,2015-10-01,0,4725,4338,169,124,39,55,0,0,1.52,5.15,1.42
618,618GA,st. james,23,2015-10-01,0,1632,1571,37,24,0,0,0,0,1.18,0.00,0.67
618,618GB,hibbing,23,2015-10-01,0,1368,1285,59,24,0,0,0,0,1.69,0.83,3.71
618,618GD,maplewood,23,2015-10-01,0,1697,1404,143,102,48,0,0,0,3.23,8.99,0.62
618,618GE,chippewa valley,23,2015-10-01,0,1696,1591,82,23,0,0,0,0,2.07,0.68,0.01
618,618GG,rochester,23,2015-10-01,0,1640,1575,48,16,1,0,0,0,0.93,0.00,1.38
618,618GH,hayward,23,2015-10-01,0,1293,1180,46,54,12,1,0,0,2.98,1.39,0.76
618,618GI,northwest metro,23,2015-10-01,0,3752,3295,191,147,53,55,11,0,1.72,7.28,3.06
618,618GJ,shakopee,23,2015-10-01,0,1118,1020,59,33,6,0,0,0,1.85,5.20,0.45
618,618GK,albert lea,23,2015-10-01,0,869,841,13,8,7,0,0,0,0.49,7.14,1.62
636A6,99999,"central iowa, ia",23,2015-10-01,0,23907,20778,992,1190,740,155,27,25,2.85,7.02,1.93
636A6,636A6,des moines vamc,23,2015-10-01,1,17873,15226,809,1062,628,101,22,25,4.34,6.59,2.19
636A6,636BU,vadom des moinesia,23,2015-10-01,0,363,363,0,0,0,0,0,0,0.02,,
636A6,636GC,mason city,23,2015-10-01,0,1489,1362,25,36,47,19,0,0,2.39,10.16,1.19
636A6,636GD,marshalltown,23,2015-10-01,0,784,715,32,17,8,12,0,0,0.91,11.68,1.90
636A6,636GK,fort dodge,23,2015-10-01,0,1330,1202,56,36,36,0,0,0,1.49,16.57,2.82
636A6,636GM,carroll,23,2015-10-01,0,676,613,31,25,7,0,0,0,1.24,6.80,1.24
636A6,636GR,knoxville,23,2015-10-01,0,1387,1292,39,14,14,23,5,0,0.70,12.37,0.77
636A6,636QH,des moines vamobile clinic,23,2015-10-01,0,5,5,0,0,0,0,0,0,,,
636A8,99999,"iowa city, ia",23,2015-10-01,0,25567,21300,1639,1830,690,85,16,7,4.21,6.27,2.42
636A8,636A8,iowa city vamc,23,2015-10-01,1,16737,13683,982,1351,621,77,16,7,5.07,6.80,1.60
636A8,636GF,quad cities,23,2015-10-01,0,1733,1442,134,135,21,1,0,0,5.96,1.90,2.02
636A8,636GG,quincy,23,2015-10-01,0,654,497,94,59,4,0,0,0,5.92,3.69,3.65
636A8,636GH,waterloo,23,2015-10-01,0,1122,981,115,25,1,0,0,0,3.34,1.32,2.52
636A8,636GI,lane a evans cboc,23,2015-10-01,0,1292,1173,60,55,4,0,0,0,2.43,1.61,2.19
636A8,636GJ,dubuque,23,2015-10-01,0,836,749,40,36,11,0,0,0,3.20,1.19,1.28
636A8,636GN,cedar rapids,23,2015-10-01,0,1468,1178,136,131,16,7,0,0,5.44,3.00,8.58
636A8,636GS,ottumwa,23,2015-10-01,0,714,672,30,11,1,0,0,0,1.24,1.44,2.22
636A8,636GT,sterling,23,2015-10-01,0,663,607,24,21,11,0,0,0,0.62,4.93,5.08
636A8,636GU,decorah,23,2015-10-01,0,348,318,24,6,0,0,0,0,2.14,0.00,2.10
636,99999,"nebraska-w iowa, ne",23,2015-10-01,0,42884,39249,1325,1329,622,253,44,62,2.12,5.86,1.14
636,636,omaha vamc,23,2015-10-01,1,21697,19927,692,717,292,62,4,3,1.45,4.17,1.93
636,636A4,grand island vamc,23,2015-10-01,0,7792,7295,201,159,31,66,22,18,1.57,5.82,0.21
636,636A5,lincoln,23,2015-10-01,0,9013,7873,310,365,282,124,18,41,3.44,11.91,0.65
636,636BW,grand islanddomiciliary,23,2015-10-01,0,400,400,0,0,0,0,0,0,,,0.03
636,636BX,omaha domiciliary,23,2015-10-01,0,621,621,0,0,0,0,0,0,,,
636,636GA,norfolk,23,2015-10-01,0,978,862,40,59,16,1,0,0,4.17,0.03,1.34
636,636GB,north platte,23,2015-10-01,0,889,821,44,23,1,0,0,0,2.63,0.54,0.13
636,636GL,bellevue,23,2015-10-01,0,710,672,32,6,0,0,0,0,1.41,0.85,0.88
636,636GP,shenandoah,23,2015-10-01,0,324,321,3,0,0,0,0,0,0.57,0.00,0.00
636,636GQ,holdrege,23,2015-10-01,0,460,457,3,0,0,0,0,0,0.55,0.19,0.00
656,99999,"st. cloud, mn",23,2015-10-01,0,38835,36095,834,1023,609,233,38,3,1.15,6.88,3.34
656,656,st cloud vamc,23,2015-10-01,1,32444,30154,665,861,525,209,27,3,1.30,6.57,3.08
656,656GA,brainerd,23,2015-10-01,0,3203,2878,147,106,37,24,11,0,1.61,9.57,7.84
656,656GB,montevideo,23,2015-10-01,0,1534,1472,5,35,22,0,0,0,0.20,16.61,0.00
656,656GC,max j. beilke va opc,23,2015-10-01,0,1654,1591,17,21,25,0,0,0,0.48,16.16,0.83
402,99999,"togus, me",01,2015-11-01,0,23541,20909,1218,977,339,89,7,2,4.32,3.45,1.77
402,402,togus vamc,01,2015-11-01,1,14313,12749,683,568,221,86,5,1,5.14,3.63,1.77
402,402GA,aroostook county(caribou),01,2015-11-01,0,647,478,68,77,23,0,0,1,8.56,0.00,1.22
402,402GB,calais,01,2015-11-01,0,233,218,6,6,3,0,0,0,2.50,0.00,0.00
402,402GC,rumford,01,2015-11-01,0,407,388,12,5,2,0,0,0,1.56,0.00,0.89
402,402GD,saco,01,2015-11-01,0,1227,1070,83,57,17,0,0,0,4.13,1.08,2.30
402,402GE,lewiston,01,2015-11-01,0,1548,1395,106,44,3,0,0,0,2.02,3.84,1.75
402,402HB,bangor,01,2015-11-01,0,3656,3246,206,163,36,3,2,0,3.23,2.64,2.85
402,402HC,portland outreachclinic-cdrp satellite south,01,2015-11-01,0,1473,1338,50,52,33,0,0,0,5.51,1.52,0.72
402,402HL,bingham va mobileclinic,01,2015-11-01,0,37,27,4,5,1,0,0,0,6.16,,
405,99999,"white river junction, vt",01,2015-11-01,0,17903,16016,865,754,246,17,5,0,3.37,3.49,0.94
405,405,white river jct vamc,01,2015-11-01,1,12813,11503,621,514,158,13,4,0,3.21,3.48,0.73
405,405GA,bennington,01,2015-11-01,0,929,906,17,4,1,0,1,0,0.84,0.00,2.05
405,405GC,brattleboro,01,2015-11-01,0,316,256,33,18,9,0,0,0,4.77,5.44,1.55
405,405HA,burlington lakeside,01,2015-11-01,0,2323,2023,127,131,42,0,0,0,4.78,3.66,0.37
405,405HC,vicc - st. johnsbury -littleton,01,2015-11-01,0,685,602,26,38,15,4,0,0,3.37,4.65,1.96
405,405HE,keene (orc),01,2015-11-01,0,328,243,24,41,20,0,0,0,9.30,0.00,1.39
405,405HF,rutland,01,2015-11-01,0,509,483,17,8,1,0,0,0,0.73,0.00,1.44
518,99999,"bedford, ma",01,2015-11-01,0,11518,10396,571,455,90,2,4,0,0.94,5.91,1.20
518,518,edith nourse rogersvamc,01,2015-11-01,1,10111,9065,529,425,86,2,4,0,0.93,5.92,1.01
518,518GA,lynn,01,2015-11-01,0,471,434,24,11,2,0,0,0,1.07,5.59,2.91
518,518GB,haverhill,01,2015-11-01,0,672,650,15,7,0,0,0,0,0.36,5.85,2.92
518,518GE,gloucester,01,2015-11-01,0,264,247,3,12,2,0,0,0,2.05,,2.12
523,99999,"va boston hcs, ma",01,2015-11-01,0,43104,38062,2280,2062,598,74,22,6,1.71,4.57,2.25
523,523,jamaica plain vamc,01,2015-11-01,1,18942,15974,1408,1187,313,41,14,5,1.86,4.65,2.96
523,523A4,west roxbury vamc,01,2015-11-01,0,6982,6225,300,358,87,11,0,1,2.87,3.43,1.69
523,523A5,brockton vamc,01,2015-11-01,0,10636,9700,371,400,142,16,7,0,0.44,5.96,1.56
523,523BY,lowell,01,2015-11-01,0,1570,1337,123,76,34,0,0,0,3.06,3.62,6.30
523,523BZ,causeway,01,2015-11-01,0,4130,4063,43,21,3,0,0,0,0.23,0.61,1.26
523,523GA,framingham,01,2015-11-01,0,395,381,7,6,0,0,1,0,0.81,6.00,2.12
523,523GC,quincy,01,2015-11-01,0,210,199,8,3,0,0,0,0,1.10,,
523,523GD,plymouth,01,2015-11-01,0,223,168,19,11,19,6,0,0,8.32,2.18,
523,523MA,ides hanscom afb,01,2015-11-01,0,16,15,1,0,0,0,0,0,,0.00,3.33
608,99999,"manchester, nh",01,2015-11-01,0,16524,14111,992,1047,323,47,3,1,5.75,3.97,3.31
608,608,manchester vamc,01,2015-11-01,1,14922,12957,783,884,252,42,3,1,5.57,3.87,2.47
608,608GA,portsmouth,01,2015-11-01,0,457,306,56,49,46,0,0,0,8.03,9.85,8.92
608,608GC,somersworth,01,2015-11-01,0,476,334,71,52,14,5,0,0,6.98,10.60,6.25
608,608GD,conway,01,2015-11-01,0,226,181,25,17,3,0,0,0,3.83,0.00,7.56
608,608HA,tilton,01,2015-11-01,0,433,324,56,45,8,0,0,0,4.93,14.82,4.53
608,608MA,ides manchestervamc,01,2015-11-01,0,10,9,1,0,0,0,0,0,,1.13,0.00
631,99999,va central western massachusettshcs,01,2015-11-01,0,17634,14813,1047,1074,526,135,33,6,6.08,5.99,4.40
631,631,edward p boland vamc,01,2015-11-01,1,7945,6590,542,559,208,36,7,3,7.39,5.47,4.74
631,631BY,springfield,01,2015-11-01,0,4093,3615,152,191,118,15,2,0,6.22,3.41,2.41
631,631GC,pittsfield,01,2015-11-01,0,718,607,30,41,36,4,0,0,8.75,3.47,2.18
631,631GD,greenfield (franklincounty),01,2015-11-01,0,604,511,35,25,32,1,0,0,1.70,2.68,10.54
631,631GE,worcester,01,2015-11-01,0,3523,2832,252,208,125,79,24,3,6.05,9.75,5.49
631,631GF,fitchburg,01,2015-11-01,0,749,658,35,49,7,0,0,0,3.46,0.10,4.04
631,631MA,ides keller armycommunity hospital,01,2015-11-01,0,2,0,1,1,0,0,0,0,,25.00,12.00
650,99999,"providence, ri",01,2015-11-01,0,26082,23126,1274,1067,501,102,10,2,4.11,3.12,5.52
650,650,providence vamc,01,2015-11-01,1,22706,20319,1040,866,399,72,9,1,5.01,3.20,4.08
650,650GA,new bedford primarycare ctr.,01,2015-11-01,0,1541,1277,86,97,62,18,1,0,3.02,1.20,14.04
650,650GB,hyannis,01,2015-11-01,0,1061,880,95,59,23,4,0,0,2.92,3.35,8.76
650,650GD,middletown,01,2015-11-01,0,774,650,53,45,17,8,0,1,2.12,0.00,10.00
689,99999,"va connecticut hcs, ct",01,2015-11-01,0,47945,43852,1915,1649,486,40,3,0,0.90,3.53,2.90
689,689,west haven vamc,01,2015-11-01,1,28208,25728,1229,983,245,21,2,0,1.03,3.46,3.03
689,689A4,newington vamc,01,2015-11-01,0,16206,14761,582,609,234,19,1,0,0.87,3.66,2.67
